,Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,KhoiA00,KhoiA01,KhoiB00,KhoiC00,KhoiD00,KhoiD07
2480,53002481,4.4,5.5,3.2,,,,,4.75,5.25,9.25,6.42,,,,15.5,13.1,
2481,53002482,7.2,7.25,4.6,5.0,5.75,7.75,6.17,,,,,17.95,16.8,20.7,,19.05,17.55
2482,53002483,5.6,7.25,5.4,,,,,5.0,6.5,9.0,6.83,,,,18.75,18.25,
2483,53002484,6.2,5.75,5.8,,,,,6.0,5.0,8.5,6.5,,,,16.75,17.75,
2484,53002485,6.0,8.25,4.0,,,,,7.25,5.5,7.5,6.75,,,,21.0,18.25,
2485,53002486,6.0,7.5,3.8,,,,,5.75,5.0,8.0,6.25,,,,18.25,17.3,
2486,53002487,8.0,8.25,5.0,6.5,6.5,7.25,6.75,,,,,21.0,19.5,21.75,,21.25,19.5
2487,53002488,5.6,7.5,5.0,,,,,6.25,4.5,8.75,6.5,,,,18.25,18.1,
2488,53002489,7.2,6.75,7.4,5.25,4.0,4.75,4.67,,,,,16.45,19.85,15.95,,21.35,18.6
2489,53002490,6.6,6.75,4.6,5.25,5.75,6.5,5.83,,,,,17.6,16.45,18.85,,17.95,16.95
2490,53002491,6.6,8.25,5.8,,,,,8.0,7.0,9.5,8.17,,,,23.25,20.65,
2491,53002492,5.4,6.0,3.8,3.5,4.5,6.0,4.67,,,,,13.4,12.7,15.9,,15.200000000000001,13.700000000000001
2492,53002493,6.0,8.75,3.2,,,,,7.25,4.75,7.75,6.58,,,,20.75,17.95,
2493,53002494,6.8,8.0,5.6,,,,,7.0,8.25,7.5,7.58,,,,23.25,20.4,
2494,53002495,6.6,7.75,4.2,,,,,6.5,5.5,9.25,7.08,,,,19.75,18.549999999999997,
2495,53002496,7.6,7.5,4.8,6.25,7.0,4.75,6.0,,,,,20.85,18.65,19.35,,19.9,19.4
2496,53002497,4.0,3.5,1.8,3.25,3.75,5.5,4.17,,,,,11.0,9.05,13.25,,9.3,9.55
2497,53002498,3.8,6.5,2.4,,,,,5.25,4.25,8.0,5.83,,,,16.0,12.7,
2498,53002499,7.6,7.0,2.2,5.5,5.5,5.0,5.33,,,,,18.6,15.3,18.1,,16.799999999999997,15.3
2499,53002500,6.8,4.5,2.6,3.25,2.75,5.0,3.67,,,,,12.8,12.649999999999999,14.55,,13.899999999999999,12.149999999999999
2500,53002501,5.6,6.25,4.4,,,,,6.25,6.25,8.75,7.08,,,,18.75,16.25,
2501,53002502,4.8,5.5,2.0,,,,,5.25,5.75,8.0,6.33,,,,16.5,12.3,
2502,53002503,8.0,6.0,5.8,,,,,8.25,5.0,8.25,7.17,,,,19.25,19.8,
2503,53002504,6.4,5.75,4.2,,,,,3.5,6.0,9.0,6.17,,,,15.25,16.35,
2504,53002505,6.4,7.75,3.8,,,,,7.0,6.5,8.75,7.42,,,,21.25,17.950000000000003,
2505,53002506,4.6,7.5,4.2,,,,,4.5,4.0,7.5,5.33,,,,16.0,16.299999999999997,
2506,53002507,7.2,8.0,4.4,,,,,8.25,8.0,9.75,8.67,,,,24.25,19.6,
2507,53002508,6.8,6.0,5.6,,,,,7.0,5.5,9.25,7.25,,,,18.5,18.4,
2508,53002509,7.0,6.0,2.6,4.0,4.5,6.0,4.83,,,,,15.5,13.6,17.5,,15.6,14.1
2509,53002510,4.0,5.75,2.2,,,,,4.25,7.0,7.0,6.08,,,,17.0,11.95,
2510,53002511,5.6,5.5,3.6,,,,,6.25,6.0,8.0,6.75,,,,17.75,14.7,
2511,53002512,7.6,6.25,5.6,7.75,7.5,6.75,7.33,,,,,22.85,20.95,21.85,,19.45,20.7
2512,53002513,7.8,4.75,2.6,4.75,6.75,5.5,5.67,,,,,19.3,15.149999999999999,20.05,,15.149999999999999,17.15
2513,53002514,6.6,5.75,3.0,,,,,5.0,4.75,7.0,5.58,,,,15.5,15.35,
2514,53002515,6.8,6.75,3.6,6.5,5.5,8.5,6.83,,,,,18.8,16.9,20.8,,17.15,15.899999999999999
2515,53002516,5.0,6.75,2.8,,,,,4.75,5.75,6.75,5.75,,,,17.25,14.55,
2516,53002517,6.6,8.0,4.2,6.25,4.5,6.0,5.58,,,,,17.35,17.049999999999997,17.1,,18.799999999999997,15.299999999999999
2517,53002518,5.0,5.75,2.8,,,,,5.0,6.25,7.75,6.33,,,,17.0,13.55,
2518,53002519,7.2,7.0,5.4,4.25,7.0,8.0,6.42,,,,,18.45,16.85,22.2,,19.6,19.6
2519,53002520,3.6,5.0,3.4,,,,,5.5,4.75,7.25,5.83,,,,15.25,12.0,
2520,53002521,7.8,7.75,4.6,,,,,8.75,8.75,8.75,8.75,,,,25.25,20.15,
2521,53002522,6.8,9.0,5.8,,,,,6.5,6.0,9.25,7.25,,,,21.5,21.6,
2522,53002523,7.8,7.75,7.2,7.5,8.0,5.5,7.0,,,,,23.3,22.5,21.3,,22.75,23.0
2523,53002524,7.6,7.25,3.8,5.25,7.0,5.75,6.0,,,,,19.85,16.65,20.35,,18.65,18.4
2524,53002525,5.8,8.75,3.4,,,,,6.0,4.25,8.5,6.25,,,,19.0,17.95,
2525,53002526,5.4,6.25,3.6,,,,,5.25,5.0,7.25,5.83,,,,16.5,15.25,
2526,53002527,7.2,7.5,4.8,5.25,4.5,5.75,5.17,,,,,16.95,17.25,17.45,,19.5,16.5
2527,53002528,7.8,4.5,3.4,,,,,6.75,5.5,9.5,7.25,,,,16.75,15.7,
2528,53002529,8.0,9.5,7.4,,,,,7.5,7.75,9.5,8.25,,,,24.75,24.9,
2529,53002530,7.0,7.25,6.4,6.0,6.5,5.5,6.0,,,,,19.5,19.4,19.0,,20.65,19.9
2530,53002531,5.8,6.5,4.8,6.0,5.25,7.25,6.17,,,,,17.05,16.6,18.3,,17.1,15.850000000000001
2531,53002532,4.0,4.75,3.0,,,,,5.25,4.25,7.75,5.75,,,,14.25,11.75,
2532,53002533,6.8,9.0,5.4,,,,,6.75,8.25,10.0,8.33,,,,24.0,21.2,
2533,53002534,4.4,7.5,4.8,4.5,3.5,5.0,4.33,,,,,12.4,13.700000000000001,12.9,,16.700000000000003,12.700000000000001
2534,53002535,6.8,7.25,5.0,7.25,6.0,6.25,6.5,,,,,20.05,19.05,19.05,,19.05,17.8
2535,53002536,6.8,7.75,3.4,,,,,6.75,5.0,8.75,6.83,,,,19.5,17.95,
2536,53002537,6.2,7.25,3.2,,,,,7.5,5.5,9.0,7.33,,,,20.25,16.65,
2537,53002538,6.8,6.25,4.8,,,,,5.5,5.5,8.0,6.33,,,,17.25,17.85,
2538,53002539,5.4,7.5,4.4,,,,,6.25,5.0,7.5,6.25,,,,18.75,17.3,
2539,53002540,4.2,6.5,5.2,,,,,6.25,6.0,8.5,6.92,,,,18.75,15.899999999999999,
2540,53002541,7.2,6.5,7.4,6.5,6.75,7.75,7.0,,,,,20.45,21.1,21.7,,21.1,21.35
2541,53002542,5.6,5.0,4.8,,,,,7.0,5.5,7.5,6.67,,,,17.5,15.4,
2542,53002543,3.6,6.5,2.6,,,,,5.0,4.25,8.5,5.92,,,,15.75,12.7,
2543,53002544,3.8,6.75,3.2,,,,,4.25,4.75,7.75,5.58,,,,15.75,13.75,
2544,53002545,7.0,6.75,5.0,,,,,8.25,7.5,8.5,8.08,,,,22.5,18.75,
2545,53002546,6.6,6.5,2.8,,,,,7.25,5.75,8.0,7.0,,,,19.5,15.9,
2546,53002547,7.2,6.5,4.2,5.0,6.0,6.75,5.92,,,,,18.2,16.4,19.95,,17.9,17.4
2547,53002548,7.2,6.5,4.6,7.25,7.0,8.0,7.42,,,,,21.45,19.05,22.2,,18.3,18.8
2548,53002549,4.8,6.0,2.6,,,,,6.5,6.5,8.75,7.25,,,,19.0,13.399999999999999,
2549,53002550,8.2,7.0,7.4,8.5,8.0,7.0,7.83,,,,,24.7,24.1,23.2,,22.6,23.6
2550,53002551,6.2,6.0,4.2,3.5,5.0,4.25,4.25,,,,,14.7,13.9,15.45,,16.4,15.399999999999999
2551,53002552,6.6,7.5,3.6,,,,,6.5,5.5,9.25,7.08,,,,19.5,17.7,
2552,53002553,5.6,5.75,3.0,5.75,2.75,6.5,5.0,,,,,14.1,14.35,14.85,,14.35,11.35
2553,53002554,6.8,6.0,4.2,4.0,4.5,6.0,4.83,,,,,15.3,15.0,17.3,,17.0,15.5
2554,53002555,7.2,5.0,4.8,,,,,7.5,7.5,9.5,8.17,,,,20.0,17.0,
2555,53002556,5.6,7.25,3.8,4.5,6.25,3.75,4.83,,,,,16.35,13.9,15.6,,16.65,15.65
2556,53002557,7.2,6.75,4.2,,,,,7.75,7.5,9.0,8.08,,,,22.0,18.15,
2557,53002558,6.2,5.5,4.2,,,,,4.75,5.5,8.5,6.25,,,,15.75,15.899999999999999,
2558,53002559,6.4,6.0,4.6,5.5,4.25,4.75,4.83,,,,,16.15,16.5,15.4,,17.0,15.25
2559,53002560,7.2,8.0,4.4,,,,,7.25,6.75,8.25,7.42,,,,22.0,19.6,
2560,53002561,6.0,6.25,2.8,3.5,3.5,6.0,4.33,,,,,13.0,12.3,15.5,,15.05,12.3
2561,53002562,5.6,4.5,3.2,,,,,7.25,6.0,9.5,7.58,,,,17.75,13.3,
2562,53002563,6.8,6.0,4.6,6.5,5.0,6.5,6.0,,,,,18.3,17.9,18.3,,17.4,16.4
2563,53002564,6.2,4.25,3.2,,,,,5.0,3.5,7.25,5.25,,,,12.75,13.65,
2564,53002565,6.2,7.0,6.4,,,,,6.0,4.5,8.0,6.17,,,,17.5,19.6,
2565,53002566,6.4,6.75,3.8,2.75,6.0,7.0,5.25,,,,,15.15,12.95,19.4,,16.950000000000003,16.200000000000003
2566,53002567,6.2,8.25,6.8,,,,,6.5,5.0,8.25,6.58,,,,19.75,21.25,
2567,53002568,6.4,7.5,4.2,,,,,6.25,4.75,8.0,6.33,,,,18.5,18.1,
2568,53002569,6.2,7.25,4.0,,,,,5.5,5.0,8.25,6.25,,,,17.75,17.45,
2569,53002570,6.8,8.25,5.0,,,,,6.75,7.0,9.0,7.58,,,,22.0,20.05,
2570,53002571,4.2,5.5,3.4,,,,,5.0,2.75,6.75,4.83,,,,13.25,13.100000000000001,
2571,53002572,6.4,7.0,6.6,5.0,6.5,7.75,6.42,,,,,17.9,18.0,20.65,,20.0,19.5
2572,53002573,6.2,5.92,7.0,7.25,6.0,6.25,6.5,,,,,19.45,20.45,18.45,,19.12,19.2
2573,53002574,6.8,8.25,,5.0,4.5,7.0,5.5,,,,,16.3,,18.3,,,
2574,53002575,5.8,5.25,5.0,,,,,6.25,5.0,7.25,6.17,,,,16.5,16.05,
2575,53002576,3.2,5.17,2.8,,,,,3.5,5.75,7.75,5.67,,,,14.42,11.17,
2576,53002577,4.2,6.5,3.0,,,,,6.0,4.5,8.75,6.42,,,,17.0,13.7,
2577,53002578,6.4,9.0,6.2,,,,,6.5,5.75,9.0,7.08,,,,21.25,21.6,
2578,53002579,6.6,5.5,5.2,6.25,5.5,7.5,6.42,,,,,18.35,18.049999999999997,19.6,,17.299999999999997,17.299999999999997
2579,53002580,6.2,7.75,4.2,,,,,5.75,6.0,8.0,6.58,,,,19.5,18.15,
2580,53002581,5.4,7.17,3.8,,,,,5.75,5.5,8.75,6.67,,,,18.42,16.369999999999997,
2581,53002582,7.2,5.75,4.4,,,,,5.75,4.0,7.75,5.83,,,,15.5,17.35,
2582,53002583,5.2,7.25,4.8,,,,,8.0,5.0,9.25,7.42,,,,20.25,17.25,
2583,53002584,5.8,9.0,5.2,,,,,7.25,7.25,8.25,7.58,,,,23.5,20.0,
2584,53002585,7.2,7.0,4.2,6.0,5.0,5.75,5.58,,,,,18.2,17.4,17.95,,18.4,16.4
2585,53002586,7.0,6.75,3.0,5.0,3.75,5.5,4.75,,,,,15.75,15.0,16.25,,16.75,13.75
2586,53002587,7.2,8.25,5.2,,,,,8.0,8.0,10.0,8.67,,,,24.25,20.65,
2587,53002588,8.0,6.25,3.8,7.5,8.0,7.75,7.75,,,,,23.5,19.3,23.75,,18.05,19.8
2588,53002589,5.8,8.5,3.0,,,,,6.5,7.5,8.75,7.58,,,,22.5,17.3,
2589,53002590,5.6,8.25,3.6,3.75,5.25,5.25,4.75,,,,,14.6,12.95,16.1,,17.45,14.45
2590,53002591,6.8,8.75,6.0,,,,,7.75,7.0,9.5,8.08,,,,23.5,21.55,
2591,53002592,5.8,7.5,2.2,,,,,7.5,6.0,9.0,7.5,,,,21.0,15.5,
2592,53002593,5.4,7.0,3.8,,,,,3.0,3.5,4.5,3.67,,,,13.5,16.200000000000003,
2593,53002594,4.6,6.0,2.8,,,,,6.0,5.25,7.25,6.17,,,,17.25,13.4,
2594,53002595,5.4,7.0,3.2,,,,,7.0,6.25,8.75,7.33,,,,20.25,15.6,
2595,53002596,6.6,8.0,2.6,3.75,4.5,5.0,4.42,,,,,14.85,12.95,16.1,,17.2,13.7
2596,53002597,6.8,6.5,4.8,,,,,6.0,6.25,9.25,7.17,,,,18.75,18.1,
2597,53002598,6.4,7.5,5.8,,,,,5.5,3.5,8.25,5.75,,,,16.5,19.700000000000003,
2598,53002599,6.6,7.25,4.4,7.25,7.0,7.5,7.25,,,,,20.85,18.25,21.1,,18.25,18.0
2599,53002600,7.4,5.75,5.2,4.5,4.0,6.0,4.83,,,,,15.9,17.1,17.4,,18.35,16.6
2600,53002601,6.0,6.5,3.2,,,,,6.75,5.75,9.25,7.25,,,,19.0,15.7,
2601,53002602,3.8,8.25,3.2,,,,,4.0,3.75,8.5,5.42,,,,16.0,15.25,
2602,53002603,4.4,6.0,2.4,,,,,7.0,8.0,8.0,7.67,,,,21.0,12.8,
2603,53002604,5.6,8.5,5.6,,,,,5.75,6.5,8.75,7.0,,,,20.75,19.7,
2604,53002605,5.8,8.25,3.4,,,,,7.25,5.25,9.25,7.25,,,,20.75,17.45,
2605,53002606,6.0,7.25,4.4,,,,,6.75,6.25,9.75,7.58,,,,20.25,17.65,
2606,53002607,6.0,5.25,3.2,,,,,6.0,6.75,8.25,7.0,,,,18.0,14.45,
2607,53002608,7.2,5.5,5.6,4.75,7.0,7.5,6.42,,,,,18.95,17.55,21.7,,18.3,19.8
2608,53002609,6.0,7.5,3.2,,,,,6.25,3.25,9.25,6.25,,,,17.0,16.7,
2609,53002610,8.0,7.0,7.8,4.75,5.5,6.75,5.67,,,,,18.25,20.55,20.25,,22.8,21.3
2610,53002611,6.4,7.25,4.4,,,,,5.75,4.5,9.0,6.42,,,,17.5,18.05,
2611,53002612,6.0,5.5,5.4,,,,,6.5,5.25,9.5,7.08,,,,17.25,16.9,
2612,53002613,7.8,6.25,3.4,5.75,5.5,6.25,5.83,,,,,19.05,16.95,19.55,,17.45,16.7
2613,53002614,7.2,9.0,6.8,,,,,7.75,7.75,10.0,8.5,,,,24.5,23.0,
2614,53002615,5.2,7.75,5.4,,,,,5.75,7.0,8.25,7.0,,,,20.5,18.35,
2615,53002616,6.2,6.0,3.6,5.5,3.75,5.0,4.75,,,,,15.45,15.3,14.95,,15.8,13.55
2616,53002617,8.0,7.25,5.2,7.5,7.0,6.5,7.0,,,,,22.5,20.7,21.5,,20.45,20.2
2617,53002618,4.6,5.0,2.4,,,,,4.75,6.5,6.75,6.0,,,,16.25,12.0,
2618,53002619,6.2,6.75,3.4,4.5,4.25,4.0,4.25,,,,,14.95,14.100000000000001,14.45,,16.35,13.850000000000001
2619,53002620,6.6,7.5,3.6,6.0,5.25,7.25,6.17,,,,,17.85,16.2,19.1,,17.7,15.45
2620,53002621,5.0,6.5,2.8,,,,,5.75,6.0,8.0,6.58,,,,18.25,14.3,
2621,53002622,6.6,6.0,2.0,,,,,5.5,2.75,6.75,5.0,,,,14.25,14.6,
2622,53002623,7.0,8.75,4.6,4.0,5.25,6.75,5.33,,,,,16.25,15.6,19.0,,20.35,16.85
2623,53002624,7.0,7.5,4.0,6.0,5.75,6.5,6.08,,,,,18.75,17.0,19.25,,18.5,16.75
2624,53002625,7.0,8.25,5.6,7.0,6.75,6.75,6.83,,,,,20.75,19.6,20.5,,20.85,19.35
2625,53002626,7.8,8.0,5.4,,,,,5.25,5.25,9.25,6.58,,,,18.5,21.2,
2626,53002627,5.8,6.5,4.6,,,,,6.5,6.5,8.5,7.17,,,,19.5,16.9,
2627,53002628,6.6,6.25,6.6,6.5,5.75,6.25,6.17,,,,,18.85,19.7,18.6,,19.45,18.95
2628,53002629,7.4,7.0,5.0,,,,,4.75,6.25,8.0,6.33,,,,18.0,19.4,
2629,53002630,6.2,8.0,6.6,,,,,6.5,7.75,9.75,8.0,,,,22.25,20.8,
2630,53002631,6.0,6.75,4.2,4.25,3.5,5.5,4.42,,,,,13.75,14.45,15.0,,16.95,13.7
2631,53002632,6.6,7.5,6.6,,,,,6.75,5.0,8.25,6.67,,,,19.25,20.7,
2632,53002633,6.4,6.0,5.2,3.75,4.75,5.25,4.58,,,,,14.9,15.35,16.4,,17.6,16.35
2633,53002634,5.4,6.75,4.0,,,,,4.25,3.25,8.0,5.17,,,,14.25,16.15,
2634,53002635,6.8,7.5,5.0,,,,,6.25,6.25,9.25,7.25,,,,20.0,19.3,
2635,53002636,7.0,8.5,6.4,,,,,7.5,7.5,9.25,8.08,,,,23.5,21.9,
2636,53002637,7.0,6.5,5.2,,,,,5.75,6.75,9.0,7.17,,,,19.0,18.7,
2637,53002638,5.8,5.5,4.6,,,,,4.0,2.25,6.5,4.25,,,,11.75,15.899999999999999,
2638,53002639,6.8,8.5,4.8,,,,,5.5,5.75,8.5,6.58,,,,19.75,20.1,
2639,53002640,6.4,6.75,5.0,4.0,4.0,4.25,4.08,,,,,14.4,15.4,14.65,,18.15,15.4
2640,53002641,5.4,6.25,2.6,,,,,5.5,5.0,7.5,6.0,,,,16.75,14.25,
2641,53002642,6.8,6.25,4.4,,,,,5.75,7.5,9.0,7.42,,,,19.5,17.45,
2642,53002643,6.8,6.5,4.2,,,,,5.75,4.25,8.25,6.08,,,,16.5,17.5,
2643,53002644,7.2,8.5,3.6,,,,,6.25,4.5,7.25,6.0,,,,19.25,19.3,
2644,53002645,4.8,6.5,2.6,,,,,5.5,4.5,6.25,5.42,,,,16.5,13.899999999999999,
2645,53002646,5.8,7.25,2.6,,,,,6.75,4.75,6.0,5.83,,,,18.75,15.649999999999999,
2646,53002647,4.6,5.25,3.2,,,,,6.5,8.0,9.0,7.83,,,,19.75,13.049999999999999,
2647,53002648,6.0,6.25,1.8,,,,,6.0,4.0,6.75,5.58,,,,16.25,14.05,
2648,53002649,6.8,6.75,2.8,6.0,2.0,5.0,4.33,,,,,14.8,15.600000000000001,13.8,,16.35,11.6
2649,53002650,6.0,5.75,3.0,,,,,4.75,6.0,7.0,5.92,,,,16.5,14.75,
2650,53002651,4.8,7.5,3.2,,,,,7.25,4.25,8.5,6.67,,,,19.0,15.5,
2651,53002652,4.8,6.75,4.0,5.25,2.5,4.75,4.17,,,,,12.55,14.05,12.05,,15.55,11.3
2652,53002653,3.8,6.5,3.0,,,,,5.5,4.25,8.0,5.92,,,,16.25,13.3,
2653,53002654,5.8,6.25,2.4,,,,,7.0,6.5,6.75,6.75,,,,19.75,14.45,
2654,53002655,6.4,7.0,5.2,6.5,5.25,3.75,5.17,,,,,18.15,18.1,15.4,,18.6,16.85
2655,53002656,5.2,5.75,2.6,3.75,4.75,5.25,4.58,,,,,13.7,11.55,15.2,,13.55,12.55
2656,53002657,7.4,7.0,4.4,6.5,4.25,6.0,5.58,,,,,18.15,18.3,17.65,,18.8,16.05
2657,53002658,5.4,4.5,3.2,,,,,5.25,3.75,5.0,4.67,,,,13.5,13.100000000000001,
2658,53002659,5.0,7.5,1.6,,,,,6.5,3.75,6.5,5.58,,,,17.75,14.1,
2659,53002660,7.0,7.25,4.0,4.5,3.0,5.25,4.25,,,,,14.5,15.5,15.25,,18.25,14.0
2660,53002661,5.4,7.0,3.8,,,,,6.0,6.75,8.25,7.0,,,,19.75,16.200000000000003,
2661,53002662,5.8,6.08,2.6,,,,,7.0,6.5,8.75,7.42,,,,19.58,14.48,
2662,53002663,6.2,7.25,4.0,,,,,7.5,3.5,7.0,6.0,,,,18.25,17.45,
2663,53002664,7.0,6.75,6.2,5.75,7.5,7.0,6.75,,,,,20.25,18.95,21.5,,19.95,20.7
2664,53002665,6.8,7.5,4.6,6.0,4.5,6.0,5.5,,,,,17.3,17.4,17.3,,18.9,15.899999999999999
2665,53002666,6.2,8.5,7.2,,,,,7.25,5.0,9.0,7.08,,,,20.75,21.9,
2666,53002667,7.2,7.5,6.8,,,,,5.0,6.75,9.25,7.0,,,,19.25,21.5,
2667,53002668,4.4,6.25,3.4,,,,,6.25,5.5,8.0,6.58,,,,18.0,14.05,
2668,53002669,6.6,8.25,4.4,,,,,4.75,3.75,7.75,5.42,,,,16.75,19.25,
2669,53002670,6.8,6.25,4.2,,,,,7.25,7.5,8.25,7.67,,,,21.0,17.25,
2670,53002671,6.2,7.25,4.2,6.75,5.0,4.25,5.33,,,,,17.95,17.15,15.45,,17.65,15.399999999999999
2671,53002672,6.6,6.75,4.6,,,,,7.0,6.5,8.75,7.42,,,,20.25,17.95,
2672,53002673,6.0,7.5,5.6,,,,,6.25,5.0,7.75,6.33,,,,18.75,19.1,
2673,53002674,5.2,4.5,4.2,4.0,3.0,5.5,4.17,,,,,12.2,13.399999999999999,13.7,,13.899999999999999,12.4
2674,53002675,4.6,8.25,4.8,,,,,6.75,6.0,8.5,7.08,,,,21.0,17.65,
2675,53002676,5.2,6.75,4.6,,,,,5.5,6.75,8.75,7.0,,,,19.0,16.55,
2676,53002677,7.4,9.0,6.6,,,,,6.0,5.5,8.25,6.58,,,,20.5,23.0,
2677,53002678,6.4,8.25,5.8,,,,,6.5,6.75,9.75,7.67,,,,21.5,20.450000000000003,
2678,53002679,8.0,7.25,5.6,6.5,6.25,5.5,6.08,,,,,20.75,20.1,19.75,,20.85,19.85
2679,53002680,6.2,9.5,6.2,,,,,6.0,7.75,9.5,7.75,,,,23.25,21.9,
2680,53002681,5.8,6.25,4.4,,,,,6.25,3.5,7.5,5.75,,,,16.0,16.45,
2681,53002682,6.0,8.0,3.8,4.0,4.75,7.25,5.33,,,,,14.75,13.8,18.0,,17.8,14.55
2682,53002683,6.4,7.0,2.4,4.0,2.75,4.0,3.58,,,,,13.15,12.8,13.15,,15.8,11.55
2683,53002684,7.0,8.0,3.8,,,,,8.75,6.75,9.0,8.17,,,,23.5,18.8,
2684,53002685,6.0,6.25,4.8,,,,,6.25,5.75,8.5,6.83,,,,18.25,17.05,
2685,53002686,7.0,6.25,3.8,,,,,5.25,4.25,6.5,5.33,,,,15.75,17.05,
2686,53002687,7.4,8.0,5.2,6.25,5.5,6.5,6.08,,,,,19.15,18.85,19.4,,20.6,18.1
2687,53002688,6.8,6.0,5.8,,,,,6.75,5.5,8.5,6.92,,,,18.25,18.6,
2688,53002689,6.6,7.5,4.8,,,,,7.0,4.0,8.0,6.33,,,,18.5,18.9,
2689,53002690,7.2,6.0,5.0,5.75,5.25,5.5,5.5,,,,,18.2,17.95,17.95,,18.2,17.45
2690,53002691,7.0,6.08,4.2,,,,,7.0,8.25,9.0,8.08,,,,21.33,17.28,
2691,53002692,7.4,8.75,7.4,5.25,6.0,7.25,6.17,,,,,18.65,20.05,20.65,,23.549999999999997,20.8
2692,53002693,5.8,7.0,5.0,,,,,7.0,6.5,8.5,7.33,,,,20.5,17.8,
2693,53002694,3.4,6.25,3.0,,,,,5.5,4.25,7.5,5.75,,,,16.0,12.65,
2694,53002695,5.0,6.5,4.6,,,,,6.75,4.5,8.0,6.42,,,,17.75,16.1,
2695,53002696,5.6,7.5,4.0,,,,,5.25,6.0,7.5,6.25,,,,18.75,17.1,
2696,53002697,6.2,8.5,4.4,4.5,5.5,5.0,5.0,,,,,16.2,15.100000000000001,16.7,,19.1,16.1
2697,53002698,5.6,7.25,4.8,,,,,5.5,6.75,8.5,6.92,,,,19.5,17.65,
2698,53002699,5.0,8.5,4.0,,,,,7.25,6.0,7.5,6.92,,,,21.75,17.5,
2699,53002700,7.6,8.0,3.2,4.25,6.5,3.25,4.67,,,,,18.35,15.05,17.35,,18.799999999999997,17.299999999999997
2700,53002701,7.0,7.25,6.6,,,,,7.0,7.5,9.25,7.92,,,,21.75,20.85,
2701,53002702,7.8,8.25,5.4,4.75,5.75,6.5,5.67,,,,,18.3,17.95,20.05,,21.45,18.95
2702,53002703,7.0,8.5,7.4,6.0,8.0,7.5,7.17,,,,,21.0,20.4,22.5,,22.9,22.4
2703,53002704,8.0,8.5,9.0,8.0,8.0,8.0,8.0,,,,,24.0,25.0,24.0,,25.5,25.0
2704,53002705,7.8,8.0,5.8,5.75,6.5,5.0,5.75,,,,,20.05,19.35,19.3,,21.6,20.1
2705,53002706,6.2,6.0,5.2,,,,,6.25,6.5,8.75,7.17,,,,18.75,17.4,
2706,53002707,8.0,8.0,5.8,8.75,7.75,8.0,8.17,,,,,24.5,22.55,23.75,,21.8,21.55
2707,53002708,7.2,9.25,8.4,5.5,7.75,8.0,7.08,,,,,20.45,21.1,22.95,,24.849999999999998,23.349999999999998
2708,53002709,5.8,7.0,3.8,,,,,6.75,5.25,7.5,6.5,,,,19.0,16.6,
2709,53002710,4.8,8.0,5.8,,,,,7.25,7.75,9.0,8.0,,,,23.0,18.6,
2710,53002711,4.2,7.25,4.8,,,,,6.5,6.5,8.0,7.0,,,,20.25,16.25,
2711,53002712,4.4,7.5,4.4,,,,,6.0,5.5,8.75,6.75,,,,19.0,16.3,
2712,53002713,7.2,8.75,7.2,,,,,8.0,9.0,10.0,9.0,,,,25.75,23.15,
2713,53002714,7.6,6.5,4.6,,,,,5.75,7.0,8.5,7.08,,,,19.25,18.7,
2714,53002715,6.8,8.5,5.2,,,,,6.75,5.0,8.5,6.75,,,,20.25,20.5,
2715,53002716,6.2,8.25,4.6,,,,,6.0,5.5,7.75,6.42,,,,19.75,19.05,
2716,53002717,6.0,6.75,2.8,,,,,5.75,5.0,6.0,5.58,,,,17.5,15.55,
2717,53002718,5.2,7.5,3.0,,,,,6.25,5.25,8.25,6.58,,,,19.0,15.7,
2718,53002719,6.2,8.25,6.0,,,,,7.0,8.5,8.75,8.08,,,,23.75,20.45,
2719,53002720,6.0,8.0,5.2,,,,,7.5,5.0,8.75,7.08,,,,20.5,19.2,
2720,53002721,7.0,8.5,4.6,,,,,6.0,8.25,8.75,7.67,,,,22.75,20.1,
2721,53002722,7.4,6.75,4.8,4.75,5.25,4.75,4.92,,,,,17.4,16.950000000000003,17.4,,18.950000000000003,17.450000000000003
2722,53002723,5.4,8.5,5.4,,,,,7.0,5.75,9.5,7.42,,,,21.25,19.3,
2723,53002724,7.2,8.75,5.6,,,,,6.75,7.0,9.25,7.67,,,,22.5,21.55,
2724,53002725,5.2,8.5,5.2,,,,,8.0,7.5,9.75,8.42,,,,24.0,18.9,
2725,53002726,5.4,7.0,4.2,,,,,6.75,4.25,5.0,5.33,,,,18.0,16.6,
2726,53002727,8.8,7.75,5.0,7.75,7.75,7.0,7.5,,,,,24.3,21.55,23.55,,21.55,21.55
2727,53002728,6.6,7.0,2.8,,,,,6.25,6.0,8.5,6.92,,,,19.25,16.4,
2728,53002729,5.2,8.0,4.8,,,,,7.0,8.0,9.0,8.0,,,,23.0,18.0,
2729,53002730,5.4,7.75,2.8,,,,,6.25,6.75,8.25,7.08,,,,20.75,15.950000000000001,
2730,53002731,4.6,7.5,4.6,,,,,5.75,4.0,6.75,5.5,,,,17.25,16.7,
2731,53002732,6.4,9.0,5.4,,,,,6.5,6.75,9.25,7.5,,,,22.25,20.8,
2732,53002733,8.0,8.75,5.4,6.5,7.25,6.5,6.75,,,,,21.75,19.9,21.75,,22.15,20.65
